line_item_id,order_id,product_id,quantity,unit_price,discount_pct,line_total,cost_amount,margin_amount
LI-00117904,ORD-0040416,P-00001,1,4728.57,0.0,4728.57,3836.08,892.49
LI-00117905,ORD-0040416,P-00011,1,4237.65,0.0,4237.65,3322.73,914.92
LI-00117906,ORD-0040417,P-00993,1,1710.05,0.0,1710.05,1367.04,343.01
LI-00117907,ORD-0040417,P-00651,1,3866.52,0.0,3866.52,2615.18,1251.34
LI-00117908,ORD-0040417,P-00002,1,3091.15,0.0,3091.15,2495.38,595.77
LI-00117909,ORD-0040418,P-00423,1,4931.67,0.0,4931.67,3327.0,1604.67
LI-00117910,ORD-0040419,P-00921,1,1335.71,0.0,1335.71,1132.08,203.63
LI-00117911,ORD-0040419,P-00936,2,2641.34,0.0,5282.68,4303.68,979.0
LI-00117912,ORD-0040420,P-00651,2,3673.19,5.0,7346.38,5230.35,2116.03
LI-00117913,ORD-0040420,P-00651,1,3866.52,0.0,3866.52,2615.18,1251.34
LI-00117914,ORD-0040420,P-00652,1,6056.5,8.0,6056.5,4123.01,1933.49
LI-00117915,ORD-0040421,P-00923,1,1445.18,0.0,1445.18,1144.54,300.64
LI-00117916,ORD-0040421,P-00961,2,1364.9,0.0,2729.8,2271.28,458.52
LI-00117917,ORD-0040421,P-00921,1,1335.71,0.0,1335.71,1132.08,203.63
LI-00117918,ORD-0040422,P-00718,1,4835.08,5.0,4835.08,3381.47,1453.61
LI-00117919,ORD-0040422,P-00660,2,11988.48,0.0,23976.96,14426.19,9550.77
LI-00117920,ORD-0040422,P-00653,1,8431.68,0.0,8431.68,5343.74,3087.94
LI-00117921,ORD-0040423,P-00652,1,6583.15,0.0,6583.15,4123.01,2460.14
LI-00117922,ORD-0040423,P-00001,1,4728.57,0.0,4728.57,3836.08,892.49
LI-00117923,ORD-0040423,P-00651,2,3866.52,0.0,7733.04,5230.35,2502.69
LI-00117924,ORD-0040424,P-00423,1,4931.67,0.0,4931.67,3327.0,1604.67
LI-00117925,ORD-0040424,P-00651,1,3866.52,0.0,3866.52,2615.18,1251.34
LI-00117926,ORD-0040424,P-00558,1,928.98,0.0,928.98,608.94,320.04
LI-00117927,ORD-0040424,P-00006,1,4778.59,0.0,4778.59,3872.21,906.38
LI-00117928,ORD-0040425,P-00656,1,4208.63,0.0,4208.63,2717.17,1491.46
LI-00117929,ORD-0040425,P-00651,1,3866.52,0.0,3866.52,2615.18,1251.34
LI-00117930,ORD-0040426,P-00706,1,5794.81,8.0,5794.81,4225.54,1569.27
LI-00117931,ORD-0040426,P-00651,1,3866.52,0.0,3866.52,2615.18,1251.34
LI-00117932,ORD-0040426,P-00058,1,2098.26,0.0,2098.26,1655.4,442.86
LI-00117933,ORD-0040426,P-00652,2,6583.15,0.0,13166.3,8246.03,4920.27
LI-00117934,ORD-0040426,P-00651,1,3866.52,0.0,3866.52,2615.18,1251.34
LI-00117935,ORD-0040426,P-00431,1,2005.53,5.0,2005.53,1506.24,499.29
LI-00117936,ORD-0040427,P-00084,1,5966.49,10.0,5966.49,5281.97,684.52
LI-00117937,ORD-0040428,P-00802,2,4638.68,0.0,9277.36,5991.12,3286.24
LI-00117938,ORD-0040428,P-00801,3,3647.4,0.0,10942.2,6907.82,4034.38
LI-00117939,ORD-0040429,P-00946,1,1009.9,10.0,1009.9,927.74,82.16
LI-00117940,ORD-0040429,P-00921,1,1335.71,0.0,1335.71,1132.08,203.63
LI-00117941,ORD-0040429,P-00921,2,1335.71,0.0,2671.42,2264.16,407.26
LI-00117942,ORD-0040430,P-00666,1,6109.67,0.0,6109.67,3850.14,2259.53
LI-00117943,ORD-0040430,P-00554,2,1903.53,0.0,3807.06,2561.78,1245.28
LI-00117944,ORD-0040431,P-00429,1,2183.35,0.0,2183.35,1533.29,650.06
LI-00117945,ORD-0040432,P-00745,1,10031.37,0.0,10031.37,6803.52,3227.85
LI-00117946,ORD-0040432,P-00002,1,3091.15,0.0,3091.15,2495.38,595.77
LI-00117947,ORD-0040432,P-00655,1,2487.73,0.0,2487.73,1579.39,908.34
LI-00117948,ORD-0040432,P-00687,1,6942.71,0.0,6942.71,4335.9,2606.81
LI-00117949,ORD-0040432,P-00659,2,7842.15,0.0,15684.3,10023.18,5661.12
LI-00117950,ORD-0040432,P-00657,1,12989.91,0.0,12989.91,8816.34,4173.57
LI-00117951,ORD-0040433,P-00801,1,3647.4,0.0,3647.4,2302.61,1344.79
LI-00117952,ORD-0040433,P-00833,1,5319.53,0.0,5319.53,3495.21,1824.32
LI-00117953,ORD-0040434,P-00432,2,1957.64,0.0,3915.28,2699.9,1215.38
LI-00117954,ORD-0040434,P-00424,1,4175.17,0.0,4175.17,2800.47,1374.7
LI-00117955,ORD-0040434,P-00429,1,2183.35,0.0,2183.35,1533.29,650.06
LI-00117956,ORD-0040434,P-00432,2,1957.64,0.0,3915.28,2699.9,1215.38
LI-00117957,ORD-0040434,P-00421,1,2132.26,10.0,2132.26,1605.74,526.52
LI-00117958,ORD-0040434,P-00505,1,2121.94,0.0,2121.94,1443.05,678.89
LI-00117959,ORD-0040435,P-00423,3,4931.67,0.0,14795.01,9980.99,4814.02
LI-00117960,ORD-0040436,P-00019,2,4684.07,0.0,9368.14,7319.72,2048.42
LI-00117961,ORD-0040436,P-00001,1,4728.57,0.0,4728.57,3836.08,892.49
LI-00117962,ORD-0040437,P-00011,1,4237.65,0.0,4237.65,3322.73,914.92
LI-00117963,ORD-0040437,P-00001,3,4728.57,0.0,14185.71,11508.23,2677.48
LI-00117964,ORD-0040438,P-00652,1,6583.15,0.0,6583.15,4123.01,2460.14
LI-00117965,ORD-0040438,P-00654,3,10881.85,0.0,32645.55,20977.66,11667.89
LI-00117966,ORD-0040438,P-00003,1,1321.29,0.0,1321.29,1071.74,249.55
LI-00117967,ORD-0040439,P-00824,1,2605.56,0.0,2605.56,1729.63,875.93
LI-00117968,ORD-0040440,P-00001,1,4728.57,0.0,4728.57,3836.08,892.49
LI-00117969,ORD-0040440,P-00003,1,1321.29,0.0,1321.29,1071.74,249.55
LI-00117970,ORD-0040440,P-00921,1,1335.71,0.0,1335.71,1132.08,203.63
LI-00117971,ORD-0040441,P-00005,1,3676.58,8.0,3676.58,3221.8,454.78
LI-00117972,ORD-0040442,P-00609,1,5056.45,0.0,5056.45,3616.43,1440.02
LI-00117973,ORD-0040442,P-00004,1,5923.84,0.0,5923.84,4691.01,1232.83
LI-00117974,ORD-0040443,P-00426,2,1534.75,5.0,3069.5,2130.3,939.2
LI-00117975,ORD-0040443,P-00443,1,3520.48,0.0,3520.48,2377.55,1142.93
LI-00117976,ORD-0040444,P-00009,1,6797.11,0.0,6797.11,5536.16,1260.95
LI-00117977,ORD-0040444,P-00003,1,1321.29,0.0,1321.29,1071.74,249.55
LI-00117978,ORD-0040444,P-00006,1,4778.59,0.0,4778.59,3872.21,906.38
LI-00117979,ORD-0040444,P-00001,1,4728.57,0.0,4728.57,3836.08,892.49
LI-00117980,ORD-0040445,P-00653,1,8431.68,0.0,8431.68,5343.74,3087.94
LI-00117981,ORD-0040445,P-00496,1,2816.67,0.0,2816.67,1891.07,925.6
LI-00117982,ORD-0040445,P-00670,1,4647.84,8.0,4647.84,3288.73,1359.11
LI-00117983,ORD-0040446,P-00005,1,3796.46,5.0,3796.46,3221.8,574.66
LI-00117984,ORD-0040447,P-00002,1,3091.15,0.0,3091.15,2495.38,595.77
LI-00117985,ORD-0040447,P-00006,1,4778.59,0.0,4778.59,3872.21,906.38
LI-00117986,ORD-0040447,P-00006,1,4778.59,0.0,4778.59,3872.21,906.38
LI-00117987,ORD-0040447,P-00001,1,4728.57,0.0,4728.57,3836.08,892.49
LI-00117988,ORD-0040448,P-00801,1,3647.4,0.0,3647.4,2302.61,1344.79
LI-00117989,ORD-0040448,P-00898,1,3336.43,0.0,3336.43,2169.11,1167.32
LI-00117990,ORD-0040448,P-00801,2,3282.66,10.0,6565.32,4605.22,1960.1
LI-00117991,ORD-0040449,P-00089,1,4005.9,8.0,4005.9,3428.28,577.62
LI-00117992,ORD-0040449,P-00009,1,6797.11,0.0,6797.11,5536.16,1260.95
LI-00117993,ORD-0040449,P-00001,2,4728.57,0.0,9457.14,7672.16,1784.98
LI-00117994,ORD-0040449,P-00098,1,4000.02,0.0,4000.02,3166.8,833.22
LI-00117995,ORD-0040450,P-00021,2,8456.6,0.0,16913.2,13367.8,3545.4
LI-00117996,ORD-0040450,P-00001,1,4728.57,0.0,4728.57,3836.08,892.49
LI-00117997,ORD-0040450,P-00024,1,8793.56,0.0,8793.56,6974.4,1819.16
LI-00117998,ORD-0040451,P-00422,1,2211.29,0.0,2211.29,1581.53,629.76
LI-00117999,ORD-0040451,P-00424,1,4175.17,0.0,4175.17,2800.47,1374.7
LI-00118000,ORD-0040451,P-00422,1,2211.29,0.0,2211.29,1581.53,629.76
LI-00118001,ORD-0040451,P-00423,1,4931.67,0.0,4931.67,3327.0,1604.67
LI-00118002,ORD-0040451,P-00434,1,996.8,0.0,996.8,672.13,324.67
LI-00118003,ORD-0040452,P-00421,2,2369.18,0.0,4738.36,3211.48,1526.88
LI-00118004,ORD-0040453,P-00673,2,2810.26,0.0,5620.52,3445.37,2175.15
LI-00118005,ORD-0040453,P-00674,3,9163.02,5.0,27489.06,18991.71,8497.35
LI-00118006,ORD-0040454,P-00801,1,3647.4,0.0,3647.4,2302.61,1344.79
LI-00118007,ORD-0040454,P-00801,1,3465.03,5.0,3465.03,2302.61,1162.42
LI-00118008,ORD-0040455,P-00429,1,2074.18,5.0,2074.18,1533.29,540.89
LI-00118009,ORD-0040455,P-00422,2,2211.29,0.0,4422.58,3163.06,1259.52
LI-00118010,ORD-0040455,P-00921,1,1335.71,0.0,1335.71,1132.08,203.63
LI-00118011,ORD-0040455,P-00421,1,2369.18,0.0,2369.18,1605.74,763.44
LI-00118012,ORD-0040456,P-00100,1,4680.15,0.0,4680.15,3723.94,956.21
LI-00118013,ORD-0040456,P-00013,1,7638.69,0.0,7638.69,6149.9,1488.79
LI-00118014,ORD-0040456,P-00001,3,4728.57,0.0,14185.71,11508.23,2677.48
LI-00118015,ORD-0040457,P-00018,1,17866.71,8.0,17866.71,15152.07,2714.64
LI-00118016,ORD-0040457,P-00921,1,1335.71,0.0,1335.71,1132.08,203.63
LI-00118017,ORD-0040457,P-00107,1,3779.28,10.0,3779.28,3298.52,480.76
LI-00118018,ORD-0040458,P-00629,1,1118.91,0.0,1118.91,781.6,337.31
LI-00118019,ORD-0040458,P-00011,1,4237.65,0.0,4237.65,3322.73,914.92
LI-00118020,ORD-0040458,P-00002,2,2843.86,8.0,5687.72,4990.76,696.96
LI-00118021,ORD-0040458,P-00922,2,1642.23,0.0,3284.46,2722.33,562.13
LI-00118022,ORD-0040459,P-00004,1,5449.93,8.0,5449.93,4691.01,758.92
LI-00118023,ORD-0040459,P-00009,1,6797.11,0.0,6797.11,5536.16,1260.95
LI-00118024,ORD-0040459,P-00974,1,1384.48,0.0,1384.48,1150.95,233.53
LI-00118025,ORD-0040460,P-00802,1,4638.68,0.0,4638.68,2995.56,1643.12
LI-00118026,ORD-0040460,P-00813,2,3268.08,10.0,6536.16,4808.14,1728.02
LI-00118027,ORD-0040460,P-00801,2,3647.4,0.0,7294.8,4605.22,2689.58
LI-00118028,ORD-0040460,P-00801,1,3647.4,0.0,3647.4,2302.61,1344.79
LI-00118029,ORD-0040461,P-00434,1,996.8,0.0,996.8,672.13,324.67
LI-00118030,ORD-0040461,P-00023,1,6630.5,0.0,6630.5,5250.82,1379.68
LI-00118031,ORD-0040462,P-00661,2,3766.84,0.0,7533.68,5111.8,2421.88
LI-00118032,ORD-0040462,P-00680,1,5361.0,0.0,5361.0,3260.07,2100.93
LI-00118033,ORD-0040463,P-00011,1,4237.65,0.0,4237.65,3322.73,914.92
LI-00118034,ORD-0040463,P-00001,1,4350.28,8.0,4350.28,3836.08,514.2
LI-00118035,ORD-0040463,P-00001,1,4728.57,0.0,4728.57,3836.08,892.49
LI-00118036,ORD-0040464,P-00001,1,4728.57,0.0,4728.57,3836.08,892.49
LI-00118037,ORD-0040464,P-00011,1,4237.65,0.0,4237.65,3322.73,914.92
LI-00118038,ORD-0040464,P-00407,2,1413.76,10.0,2827.52,2458.89,368.63
LI-00118039,ORD-0040465,P-00147,2,2086.02,5.0,4172.04,3446.79,725.25
LI-00118040,ORD-0040465,P-00003,1,1321.29,0.0,1321.29,1071.74,249.55
LI-00118041,ORD-0040465,P-00022,1,5113.58,0.0,5113.58,4107.35,1006.23
LI-00118042,ORD-0040466,P-00014,1,11579.46,5.0,11579.46,9676.97,1902.49
LI-00118043,ORD-0040466,P-00178,1,8784.66,0.0,8784.66,6909.6,1875.06
LI-00118044,ORD-0040466,P-00001,1,4728.57,0.0,4728.57,3836.08,892.49
LI-00118045,ORD-0040467,P-00004,2,5923.84,0.0,11847.68,9382.02,2465.66
LI-00118046,ORD-0040467,P-00001,1,4728.57,0.0,4728.57,3836.08,892.49
LI-00118047,ORD-0040468,P-00430,3,1879.5,0.0,5638.5,3972.96,1665.54
LI-00118048,ORD-0040468,P-00466,1,6068.73,0.0,6068.73,4081.01,1987.72
LI-00118049,ORD-0040469,P-00122,1,9115.91,0.0,9115.91,7127.12,1988.79
LI-00118050,ORD-0040469,P-00814,2,2560.48,10.0,5120.96,3741.56,1379.4
LI-00118051,ORD-0040469,P-00417,1,5399.1,0.0,5399.1,4282.32,1116.78
LI-00118052,ORD-0040470,P-00654,2,10881.85,0.0,21763.7,13985.1,7778.6
LI-00118053,ORD-0040470,P-00653,1,8010.1,5.0,8010.1,5343.74,2666.36
LI-00118054,ORD-0040471,P-00427,1,6275.21,0.0,6275.21,4424.55,1850.66
LI-00118055,ORD-0040471,P-00431,3,1942.19,8.0,5826.57,4518.71,1307.86
LI-00118056,ORD-0040471,P-00814,1,2844.97,0.0,2844.97,1870.78,974.19
LI-00118057,ORD-0040472,P-00657,1,12989.91,0.0,12989.91,8816.34,4173.57
LI-00118058,ORD-0040472,P-00730,1,5131.92,0.0,5131.92,3293.36,1838.56
LI-00118059,ORD-0040473,P-00001,1,4255.71,10.0,4255.71,3836.08,419.63
LI-00118060,ORD-0040473,P-00008,1,5555.02,0.0,5555.02,4506.25,1048.77
LI-00118061,ORD-0040474,P-00460,1,1253.65,0.0,1253.65,837.67,415.98
LI-00118062,ORD-0040474,P-00422,1,2211.29,0.0,2211.29,1581.53,629.76
LI-00118063,ORD-0040475,P-00268,1,4521.2,0.0,4521.2,3692.79,828.41
LI-00118064,ORD-0040475,P-00002,1,3091.15,0.0,3091.15,2495.38,595.77
LI-00118065,ORD-0040475,P-00001,1,4728.57,0.0,4728.57,3836.08,892.49
LI-00118066,ORD-0040476,P-00801,1,3647.4,0.0,3647.4,2302.61,1344.79
LI-00118067,ORD-0040476,P-00801,1,3465.03,5.0,3465.03,2302.61,1162.42
LI-00118068,ORD-0040476,P-00801,1,3647.4,0.0,3647.4,2302.61,1344.79
LI-00118069,ORD-0040476,P-00804,1,9663.26,0.0,9663.26,6129.96,3533.3
LI-00118070,ORD-0040477,P-00806,1,2559.46,0.0,2559.46,1629.23,930.23
LI-00118071,ORD-0040478,P-00002,1,3091.15,0.0,3091.15,2495.38,595.77
LI-00118072,ORD-0040478,P-00042,1,4293.36,0.0,4293.36,3404.25,889.11
LI-00118073,ORD-0040478,P-00921,1,1268.93,5.0,1268.93,1132.08,136.85
LI-00118074,ORD-0040479,P-00021,1,8456.6,0.0,8456.6,6683.9,1772.7
LI-00118075,ORD-0040479,P-00002,1,2936.59,5.0,2936.59,2495.38,441.21
LI-00118076,ORD-0040480,P-00766,1,5466.74,0.0,5466.74,3591.33,1875.41
LI-00118077,ORD-0040480,P-00651,1,3866.52,0.0,3866.52,2615.18,1251.34
LI-00118078,ORD-0040480,P-00652,1,6583.15,0.0,6583.15,4123.01,2460.14
LI-00118079,ORD-0040481,P-00421,1,2369.18,0.0,2369.18,1605.74,763.44
LI-00118080,ORD-0040481,P-00421,1,2369.18,0.0,2369.18,1605.74,763.44
LI-00118081,ORD-0040481,P-00421,1,2179.65,8.0,2179.65,1605.74,573.91
LI-00118082,ORD-0040481,P-00429,1,2183.35,0.0,2183.35,1533.29,650.06
LI-00118083,ORD-0040482,P-00803,1,3536.68,0.0,3536.68,2235.5,1301.18
LI-00118084,ORD-0040482,P-00808,1,5467.98,0.0,5467.98,3766.66,1701.32
LI-00118085,ORD-0040482,P-00813,2,3631.2,0.0,7262.4,4808.14,2454.26
LI-00118086,ORD-0040482,P-00817,1,2573.52,0.0,2573.52,1627.28,946.24
LI-00118087,ORD-0040482,P-00803,1,3536.68,0.0,3536.68,2235.5,1301.18
LI-00118088,ORD-0040483,P-00661,1,3766.84,0.0,3766.84,2555.9,1210.94
LI-00118089,ORD-0040484,P-00010,1,4598.63,0.0,4598.63,3723.4,875.23
LI-00118090,ORD-0040485,P-00804,2,9663.26,0.0,19326.52,12259.93,7066.59
LI-00118091,ORD-0040485,P-00674,1,9163.02,5.0,9163.02,6330.57,2832.45
LI-00118092,ORD-0040485,P-00801,1,3282.66,10.0,3282.66,2302.61,980.05
LI-00118093,ORD-0040486,P-00666,2,6109.67,0.0,12219.34,7700.28,4519.06
LI-00118094,ORD-0040486,P-00001,1,4728.57,0.0,4728.57,3836.08,892.49
LI-00118095,ORD-0040486,P-00672,1,5025.65,5.0,5025.65,3294.78,1730.87
LI-00118096,ORD-0040486,P-00667,1,6147.29,5.0,6147.29,4179.44,1967.85
LI-00118097,ORD-0040486,P-00663,1,8660.63,5.0,8660.63,6044.35,2616.28
LI-00118098,ORD-0040487,P-00801,2,3647.4,0.0,7294.8,4605.22,2689.58
LI-00118099,ORD-0040487,P-00801,1,3465.03,5.0,3465.03,2302.61,1162.42
LI-00118100,ORD-0040487,P-00804,1,8890.2,8.0,8890.2,6129.96,2760.24
LI-00118101,ORD-0040487,P-00802,2,4638.68,0.0,9277.36,5991.12,3286.24
LI-00118102,ORD-0040487,P-00665,1,9198.68,0.0,9198.68,6010.88,3187.8
LI-00118103,ORD-0040488,P-00001,2,4728.57,0.0,9457.14,7672.16,1784.98
LI-00118104,ORD-0040489,P-00003,1,1321.29,0.0,1321.29,1071.74,249.55
LI-00118105,ORD-0040489,P-00011,1,4237.65,0.0,4237.65,3322.73,914.92
LI-00118106,ORD-0040490,P-00651,1,3866.52,0.0,3866.52,2615.18,1251.34
LI-00118107,ORD-0040490,P-00653,1,8431.68,0.0,8431.68,5343.74,3087.94
LI-00118108,ORD-0040491,P-00930,1,1809.01,0.0,1809.01,1514.78,294.23
LI-00118109,ORD-0040491,P-00013,1,7638.69,0.0,7638.69,6149.9,1488.79
LI-00118110,ORD-0040492,P-00801,1,3465.03,5.0,3465.03,2302.61,1162.42
LI-00118111,ORD-0040492,P-00870,2,1427.03,0.0,2854.06,1993.24,860.82
LI-00118112,ORD-0040492,P-00801,1,3647.4,0.0,3647.4,2302.61,1344.79
LI-00118113,ORD-0040493,P-00001,1,4350.28,8.0,4350.28,3836.08,514.2
LI-00118114,ORD-0040493,P-00100,1,4680.15,0.0,4680.15,3723.94,956.21
LI-00118115,ORD-0040494,P-00002,1,2936.59,5.0,2936.59,2495.38,441.21
LI-00118116,ORD-0040494,P-00810,1,4300.48,0.0,4300.48,2964.77,1335.71
LI-00118117,ORD-0040495,P-00921,1,1335.71,0.0,1335.71,1132.08,203.63
LI-00118118,ORD-0040495,P-00923,1,1300.66,10.0,1300.66,1144.54,156.12
LI-00118119,ORD-0040495,P-00932,1,732.65,0.0,732.65,575.3,157.35
LI-00118120,ORD-0040496,P-00421,1,2369.18,0.0,2369.18,1605.74,763.44
LI-00118121,ORD-0040496,P-00425,1,5659.15,0.0,5659.15,3843.38,1815.77
LI-00118122,ORD-0040497,P-00423,1,4931.67,0.0,4931.67,3327.0,1604.67
LI-00118123,ORD-0040497,P-00421,1,2369.18,0.0,2369.18,1605.74,763.44
LI-00118124,ORD-0040497,P-00423,1,4931.67,0.0,4931.67,3327.0,1604.67
LI-00118125,ORD-0040497,P-00449,1,1505.7,0.0,1505.7,1067.11,438.59
LI-00118126,ORD-0040498,P-00004,1,5331.46,10.0,5331.46,4691.01,640.45
LI-00118127,ORD-0040498,P-00921,2,1335.71,0.0,2671.42,2264.16,407.26
LI-00118128,ORD-0040498,P-00007,2,4872.22,0.0,9744.44,7672.16,2072.28
LI-00118129,ORD-0040498,P-00815,1,4858.87,0.0,4858.87,3347.82,1511.05
LI-00118130,ORD-0040498,P-00010,2,4598.63,0.0,9197.26,7446.81,1750.45
LI-00118131,ORD-0040498,P-00004,1,5923.84,0.0,5923.84,4691.01,1232.83
LI-00118132,ORD-0040499,P-00652,1,6583.15,0.0,6583.15,4123.01,2460.14
LI-00118133,ORD-0040499,P-00655,1,2487.73,0.0,2487.73,1579.39,908.34
LI-00118134,ORD-0040499,P-00722,1,15949.41,8.0,15949.41,10576.76,5372.65
LI-00118135,ORD-0040500,P-00424,2,4175.17,0.0,8350.34,5600.95,2749.39
LI-00118136,ORD-0040500,P-00001,1,4492.14,5.0,4492.14,3836.08,656.06
LI-00118137,ORD-0040500,P-00421,3,2369.18,0.0,7107.54,4817.21,2290.33
LI-00118138,ORD-0040500,P-00421,1,2369.18,0.0,2369.18,1605.74,763.44
LI-00118139,ORD-0040500,P-00445,1,1751.88,0.0,1751.88,1200.08,551.8
LI-00118140,ORD-0040501,P-00803,1,3536.68,0.0,3536.68,2235.5,1301.18
LI-00118141,ORD-0040501,P-00803,3,3359.85,5.0,10079.55,6706.51,3373.04
LI-00118142,ORD-0040502,P-00652,1,6583.15,0.0,6583.15,4123.01,2460.14
LI-00118143,ORD-0040502,P-00651,2,3866.52,0.0,7733.04,5230.35,2502.69
LI-00118144,ORD-0040502,P-00969,1,1947.36,5.0,1947.36,1660.38,286.98
LI-00118145,ORD-0040503,P-00673,2,2529.24,10.0,5058.48,3445.37,1613.11
LI-00118146,ORD-0040503,P-00654,1,10881.85,0.0,10881.85,6992.55,3889.3
LI-00118147,ORD-0040503,P-00651,1,3866.52,0.0,3866.52,2615.18,1251.34
LI-00118148,ORD-0040504,P-00825,1,4325.76,0.0,4325.76,2760.42,1565.34
LI-00118149,ORD-0040504,P-00802,1,4638.68,0.0,4638.68,2995.56,1643.12
LI-00118150,ORD-0040504,P-00424,2,4175.17,0.0,8350.34,5600.95,2749.39
LI-00118151,ORD-0040505,P-00002,2,3091.15,0.0,6182.3,4990.76,1191.54
LI-00118152,ORD-0040505,P-00981,1,623.43,8.0,623.43,531.51,91.92
LI-00118153,ORD-0040505,P-00612,1,1558.57,0.0,1558.57,1087.22,471.35
LI-00118154,ORD-0040505,P-00002,1,3091.15,0.0,3091.15,2495.38,595.77
LI-00118155,ORD-0040505,P-00002,1,2936.59,5.0,2936.59,2495.38,441.21
LI-00118156,ORD-0040505,P-00421,1,2369.18,0.0,2369.18,1605.74,763.44
LI-00118157,ORD-0040506,P-00439,3,4338.22,0.0,13014.66,8698.33,4316.33
LI-00118158,ORD-0040506,P-00434,2,996.8,0.0,1993.6,1344.26,649.34
LI-00118159,ORD-0040506,P-00421,1,2179.65,8.0,2179.65,1605.74,573.91
LI-00118160,ORD-0040506,P-00421,2,2369.18,0.0,4738.36,3211.48,1526.88
LI-00118161,ORD-0040507,P-00005,2,3996.28,0.0,7992.56,6443.6,1548.96
LI-00118162,ORD-0040507,P-00651,1,3866.52,0.0,3866.52,2615.18,1251.34
LI-00118163,ORD-0040508,P-00002,1,3091.15,0.0,3091.15,2495.38,595.77
LI-00118164,ORD-0040508,P-00005,1,3996.28,0.0,3996.28,3221.8,774.48
LI-00118165,ORD-0040508,P-00011,1,4237.65,0.0,4237.65,3322.73,914.92
LI-00118166,ORD-0040508,P-00422,1,2211.29,0.0,2211.29,1581.53,629.76
LI-00118167,ORD-0040508,P-00002,1,3091.15,0.0,3091.15,2495.38,595.77
LI-00118168,ORD-0040509,P-00005,2,3676.58,8.0,7353.16,6443.6,909.56
LI-00118169,ORD-0040509,P-00002,1,3091.15,0.0,3091.15,2495.38,595.77
LI-00118170,ORD-0040509,P-00422,2,2211.29,0.0,4422.58,3163.06,1259.52
LI-00118171,ORD-0040509,P-00078,1,10445.93,0.0,10445.93,8512.32,1933.61
LI-00118172,ORD-0040510,P-00036,1,6019.68,10.0,6019.68,5301.91,717.77
LI-00118173,ORD-0040510,P-00005,1,3996.28,0.0,3996.28,3221.8,774.48
LI-00118174,ORD-0040510,P-00001,1,4728.57,0.0,4728.57,3836.08,892.49
LI-00118175,ORD-0040510,P-00328,3,8754.57,0.0,26263.71,21173.1,5090.61
LI-00118176,ORD-0040510,P-00488,1,1349.77,0.0,1349.77,901.04,448.73
LI-00118177,ORD-0040510,P-00651,1,3866.52,0.0,3866.52,2615.18,1251.34
LI-00118178,ORD-0040511,P-00937,1,1852.62,0.0,1852.62,1508.91,343.71
LI-00118179,ORD-0040511,P-00651,1,3866.52,0.0,3866.52,2615.18,1251.34
LI-00118180,ORD-0040512,P-00055,1,2534.54,0.0,2534.54,2051.45,483.09
LI-00118181,ORD-0040512,P-00018,3,19420.33,0.0,58260.99,45456.22,12804.77
LI-00118182,ORD-0040513,P-00002,1,3091.15,0.0,3091.15,2495.38,595.77
LI-00118183,ORD-0040513,P-00004,1,5449.93,8.0,5449.93,4691.01,758.92
LI-00118184,ORD-0040513,P-00031,1,6222.35,0.0,6222.35,4984.36,1237.99
LI-00118185,ORD-0040514,P-00004,1,5923.84,0.0,5923.84,4691.01,1232.83
LI-00118186,ORD-0040514,P-00009,1,6797.11,0.0,6797.11,5536.16,1260.95
LI-00118187,ORD-0040514,P-00925,1,4003.95,5.0,4003.95,3519.06,484.89
LI-00118188,ORD-0040515,P-00001,1,4728.57,0.0,4728.57,3836.08,892.49
LI-00118189,ORD-0040516,P-00922,1,1642.23,0.0,1642.23,1361.17,281.06
LI-00118190,ORD-0040516,P-00921,1,1335.71,0.0,1335.71,1132.08,203.63
LI-00118191,ORD-0040517,P-00003,2,1321.29,0.0,2642.58,2143.48,499.1
LI-00118192,ORD-0040517,P-00008,1,5555.02,0.0,5555.02,4506.25,1048.77
LI-00118193,ORD-0040517,P-00005,1,3996.28,0.0,3996.28,3221.8,774.48
LI-00118194,ORD-0040518,P-00731,1,7995.76,0.0,7995.76,5255.81,2739.95
LI-00118195,ORD-0040519,P-00454,1,2788.01,0.0,2788.01,1845.68,942.33
LI-00118196,ORD-0040519,P-00423,2,4931.67,0.0,9863.34,6654.0,3209.34
LI-00118197,ORD-0040519,P-00423,1,4931.67,0.0,4931.67,3327.0,1604.67
LI-00118198,ORD-0040519,P-00842,1,1463.52,0.0,1463.52,946.78,516.74
LI-00118199,ORD-0040520,P-00802,1,4638.68,0.0,4638.68,2995.56,1643.12
LI-00118200,ORD-0040520,P-00820,1,16563.26,0.0,16563.26,10623.22,5940.04
LI-00118201,ORD-0040521,P-00100,1,4680.15,0.0,4680.15,3723.94,956.21
LI-00118202,ORD-0040521,P-00661,1,3766.84,0.0,3766.84,2555.9,1210.94
LI-00118203,ORD-0040521,P-00006,2,4778.59,0.0,9557.18,7744.42,1812.76
LI-00118204,ORD-0040522,P-00001,2,4728.57,0.0,9457.14,7672.16,1784.98
LI-00118205,ORD-0040522,P-00038,2,4172.32,0.0,8344.64,6659.69,1684.95
LI-00118206,ORD-0040522,P-00095,1,5052.35,0.0,5052.35,4028.67,1023.68
LI-00118207,ORD-0040523,P-00801,1,3647.4,0.0,3647.4,2302.61,1344.79
LI-00118208,ORD-0040523,P-00801,1,3647.4,0.0,3647.4,2302.61,1344.79
LI-00118209,ORD-0040524,P-00421,1,2369.18,0.0,2369.18,1605.74,763.44
